OBJECTID,FEATURETYPE,DESCRIPTON,CLASS,FACILITY_NAME,FACILITY_OPERATIONALSTATUS,FACILITY_ADDRESS,ABS_SUBURB,FACILITY_STATE,ABS_POSTCODE,FACILITY_ATTRIBUTE_SOURCE,FACILITY_ATTRIBUTE_DATE,FACILITY_SOURCE,FACILITY_DATE,FACILITY_SPATIAL_CONFIDENCE,FACILITY_REVISED,COMMENT,FACILITY_LAT,FACILITY_LONG,VALIDATED,GNAF_BUILDING_NAME,GNAF_ADDRESS_DETAIL_PID,GNAF_FORMATTED_ADDRESS,GNAF_CONFIDENCE,GNAF_POSTCODE,GNAF_SUBURB,DISTANCE_TO_GNAF,GNAF_LAT,GNAF_LONG
57,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,BACCHUS MARSH POLICE STATION,OPERATIONAL,,BACCHUS MARSH,VICTORIA,3340,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,,,-37.675788068,144.43602047,,,GAVIC421637064,119 MAIN STREET,1,3340,BACCHUS MARSH,0,-37.67578806,144.43602046
58,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,BADDAGINNIE FIRE STATION CFA,OPERATIONAL,,BADDAGINNIE,VICTORIA,3670,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,,,-36.589167002,145.859589,,BADDAGINNIE CFA,GAVIC414493933,62 PALMERSTON STREET,1,3670,BADDAGINNIE,4,-36.58918362,145.85955022
59,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,BADGER CREEK FIRE STATION CFA,OPERATIONAL,,BADGER CREEK,VICTORIA,3777,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,,,-37.679876769,145.53230336,,BADGER CREEK FIRE BRIDAGE,GAVIC420601046,360 BADGER CREEK ROAD,1,3777,BADGER CREEK,8,-37.6798532,145.53238865
60,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,BAHGALLAH FIRE STATION CFA,OPERATIONAL,,BAHGALLAH,VICTORIA,3312,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,,,-37.637360506,141.3688908,,BAHGALLAH,GAVIC422031431,718 BAHGALLAH ROAD,1,3312,BAHGALLAH,55,-37.63714758,141.36944885
61,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,BAIRNSDALE POLICE STATION,OPERATIONAL,,BAIRNSDALE,VICTORIA,3875,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,,,-37.825863939,147.63595804,,RIVERHILL MOTOR INN,GAVIC424450141,45 MAIN STREET,2,3875,BAIRNSDALE,0,-37.82586394,147.63595804
62,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",SES FACILITY,VICSES BAIRNSDALE,OPERATIONAL,,BAIRNSDALE,VICTORIA,3875,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,,,-37.830013998,147.620079,,,GAVIC420548898,189 MACLEOD STREET,1,3875,BAIRNSDALE,1,-37.83000946,147.6200791
63,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,BAIRNSDALE FIRE STATION CFA,OPERATIONAL,,BAIRNSDALE,VICTORIA,3875,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,,,-37.827478168,147.62611942,,,GAVIC424450037,261 MAIN STREET,1,3875,BAIRNSDALE,2,-37.82745786,147.62612351
64,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",AMBULANCE STATION,BAIRNSDALE AMBULANCE STATION,OPERATIONAL,,BAIRNSDALE,VICTORIA,3875,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,,,-37.829588001,147.613099,,,GAVIC424450137,446 MAIN STREET,1,3875,BAIRNSDALE,0,-37.82958754,147.61309835
65,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",AMBULANCE STATION,BALLARAT AMBULANCE STATION,OPERATIONAL,,BAKERY HILL,VICTORIA,3350,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,,,-37.561201066,143.86648524,,BALLARAT AND DISTRICT AMBULANCE STATION,GAVIC423548274,46 HUMFFRAY STREET,1,3350,BAKERY HILL,0,-37.56120096,143.86648535
66,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",AMBULANCE STATION,BALLAN AMBULANCE STATION,OPERATIONAL,,BALLAN,VICTORIA,3342,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,,,-37.602333997,144.228794,,,GAVIC423825106,66 EDOLS STREET,1,3342,BALLAN,5,-37.60231213,144.22884068
67,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,BALLAN FIRE STATION CFA,OPERATIONAL,,BALLAN,VICTORIA,3342,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,,,-37.600910756,144.22525448,,,GAVIC424238173,27-29 FISKEN STREET,0,3342,BALLAN,5,-37.60087571,144.22521323
68,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,BALLAN POLICE STATION,OPERATIONAL,,BALLAN,VICTORIA,3342,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,,,-37.599951169,144.22088918,,,GAVIC423829408,174-176 INGLIS STREET,1,3342,BALLAN,0,-37.59995116,144.22088918
69,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,BALLARAT POLICE STATION,OPERATIONAL,,BALLARAT CENTRAL,VICTORIA,3350,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,,,-37.564186266,143.85911919,,POLICE COMPLEX - BALLARAT,GAVIC425225026,20 DANA STREET,0,3350,BALLARAT CENTRAL,45,-37.56420628,143.85962454
70,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,BALLARAT CITY FIRE STATION CFA,OPERATIONAL,,BALLARAT CENTRAL,VICTORIA,3350,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,,,-37.559998185,143.84360579,,BALLARAT CENTRAL FIRE STATION,GAVIC421870235,1112-1120 STURT STREET,1,3350,BALLARAT CENTRAL,15,-37.55994908,143.8434478
71,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,BALLARAT FIRE STATION CFA,OPERATIONAL,,BALLARAT EAST,VICTORIA,3350,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,,,-37.563905138,143.86860706,,BALLARAT EAST FIRE STATION,GAVIC424253745,22 BARKLY STREET,1,3350,BALLARAT EAST,21,-37.56378471,143.86878854
72,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,BALLIANG & DISTRICT FIRE STATION CFA,OPERATIONAL,,BALLIANG,VICTORIA,3340,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,,,-37.833796675,144.34954997,,,GAVIC421456959,1272 BACCHUS MARSH-BALLIANG ROAD,1,3340,BALLIANG,32,-37.833544,144.349387
73,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,BALMATTUM FIRE STATION CFA,OPERATIONAL,,BALMATTUM,VICTORIA,3666,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,,,-36.710120118,145.64730291,,,GAVIC424504533,1059 SHEANS CREEK ROAD,1,3666,BALMATTUM,4,-36.7101336,145.64726071
74,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",AMBULANCE STATION,BALMORAL AMBULANCE STATION,OPERATIONAL,,BALMORAL,VICTORIA,3407,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,,,-37.249517999,141.841866,,,GAVIC414323363,31 BELL STREET,1,3407,BALMORAL,0,-37.24951806,141.841866
75,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,NORTH BALMORAL FIRE STATION CFA,OPERATIONAL,,BALMORAL,VICTORIA,3407,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,,,-37.210890431,141.81453317,,NORTH BALMORAL CFA,GAVIC422291367,357 FIVE WAYS ROAD,0,3407,BALMORAL,26,-37.21068188,141.81439601
76,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,BALMORAL POLICE STATION,OPERATIONAL,,BALMORAL,VICTORIA,3407,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,,,-37.252210139,141.83232065,,BALMORAL POLICE STATION,GAVIC424746463,78 COLERAINE ROAD,2,3407,BALMORAL,0,-37.25221014,141.83232065
77,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,BALMORAL FIRE STATION CFA,OPERATIONAL,,BALMORAL,VICTORIA,3407,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,,,-37.249472456,141.84169539,,,GAVIC414323363,31 BELL STREET,1,3407,BALMORAL,16,-37.24951806,141.841866
78,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",SES FACILITY,VICSES BALMORAL,OPERATIONAL,,BALMORAL,VICTORIA,3407,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,,,-37.249030998,141.84129401,,,GAVIC424477476,30 STIRLING STREET,1,3407,BALMORAL,25,-37.2488201,141.8411852
79,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,BALNARRING FIRE STATION CFA,OPERATIONAL,,BALNARRING,VICTORIA,3926,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,,,-38.37308538,145.12865472,,,GAVIC421047083,3017 FRANKSTON-FLINDERS ROAD,2,3926,BALNARRING,9,-38.37311536,145.12855456
80,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",METRO FIRE FACILITY,NORTH BALWYN MFB,OPERATIONAL,,BALWYN NORTH,VICTORIA,3104,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,,,-37.791692313,145.09531358,,,GAVIC421033216,312 DONCASTER ROAD,1,3104,BALWYN NORTH,0,-37.791692,145.095313
81,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,BANGERANG FIRE STATION CFA,OPERATIONAL,,BANGERANG,VICTORIA,3393,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,,,-36.198144401,142.56837764,,,GAVIC422125632,1524 BANGERANG ROAD,1,3393,BANGERANG,51,-36.19777842,142.56871918
82,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",SES FACILITY,VICSES BANNOCKBURN,OPERATIONAL,,BANNOCKBURN,VICTORIA,3331,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,,,-38.047154003,144.171141,,FIRE STATION CFA,GAVIC420576978,25 HIGH STREET,1,3331,BANNOCKBURN,0,-38.04715401,144.17114085
83,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,BANNOCKBURN FIRE STATION CFA,OPERATIONAL,,BANNOCKBURN,VICTORIA,3331,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,,,-38.04712341,144.17110216,,FIRE STATION CFA,GAVIC420576978,25 HIGH STREET,1,3331,BANNOCKBURN,5,-38.04715401,144.17114085
84,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,BANNOCKBURN POLICE STATION,OPERATIONAL,,BANNOCKBURN,VICTORIA,3331,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,,,-38.049933261,144.16841498,,,GAVIC423706438,51 HIGH STREET,1,3331,BANNOCKBURN,0,-38.04993325,144.16841498
85,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",AMBULANCE STATION,BANNOCKBURN AMBULANCE STATION,OPERATIONAL,,BANNOCKBURN,VICTORIA,3331,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,,,-38.049403728,144.17207439,,,GAVIC420859871,24 MOORE STREET,2,3331,BANNOCKBURN,0,-38.04940351,144.1720745
86,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,BARANDUDA FIRE STATION CFA,OPERATIONAL,,BARANDUDA,VICTORIA,3691,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,,,-36.188954002,146.95379636,,,GAVIC422204715,102 WODONGA-YACKANDANDAH ROAD,2,3691,BARANDUDA,23,-36.18875147,146.95382976
87,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,BARINGHUP WEST FIRE STATION CFA,OPERATIONAL,,BARINGHUP,VICTORIA,3463,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,,,-36.984154998,143.972812,,,GAVIC719415147,60 CAIRN CURRAN HALL ROAD,-1,3463,BARINGHUP,5,-36.98420077,143.97282237
88,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,BARINGHUP WEST SATELLITE FIRE STATION (BARINGHUP WEST) CFA,OPERATIONAL,,BARINGHUP WEST,VICTORIA,3463,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,,,-36.964626138,143.8879533,,,GAVIC720127709,125 KAYES ROAD,0,3463,BARINGHUP WEST,3,-36.96462637,143.88798737
89,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,BARKLY & FRENCHMANS FIRE STATION CFA,OPERATIONAL,,BARKLY,VICTORIA,3384,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,,,-36.936253999,143.20112,,,GAVIC419836689,120 BARKLY-NAVARRE ROAD,0,3384,BARKLY,25,-36.93634643,143.20086028
90,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,BARMAH FIRE STATION CFA,OPERATIONAL,,BARMAH,VICTORIA,3639,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,,,-36.01523716,144.96100508,,FIRE STATION,GAVIC424449238,27 LAWFORD STREET,0,3639,BARMAH,6,-36.0152874,144.96096939
91,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,BARNAWARTHA SATELLITE FIRE STATION (BARNAWARTHA) CFA,OPERATIONAL,,BARNAWARTHA,VICTORIA,3688,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,,,-36.055131004,146.681307,,,GAVIC421723077,2227 MURRAY VALLEY HIGHWAY,2,3688,BARNAWARTHA,34,-36.0548802,146.68152878
92,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,BARNAWARTHA FIRE STATION CFA,OPERATIONAL,,BARNAWARTHA,VICTORIA,3688,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,,,-36.102772998,146.67079,,,GAVIC425403955,510 SOLDIERS ROAD,0,3688,BARNAWARTHA,23,-36.10276702,146.6710502
93,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,BARRAPORT-GREDGWIN FIRE STATION CFA,OPERATIONAL,,BARRAPORT,VICTORIA,3537,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,,,-36.009990004,143.669515,,,GAVIC425630984,8 BARRAPORT WEST ROAD,1,3537,BARRAPORT,19,-36.00994647,143.6697184
94,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,BARUNAH PLAINS NORTH FIRE STATION CFA,OPERATIONAL,,BARUNAH PARK,VICTORIA,3329,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,,,-38.018611743,143.77499833,,,GAVIC425399098,1100 BELLS ROAD,0,3329,BARUNAH PARK,14,-38.01873807,143.77499112
95,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,BARWON DOWNS FIRE STATION CFA,OPERATIONAL,,BARWON DOWNS,VICTORIA,3243,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,,,-38.46933958,143.75823267,,BARWON DOWNS CFA,GAVIC424350814,1599 BIRREGURRA-FORREST ROAD,0,3243,BARWON DOWNS,1,-38.46933528,143.75822074
96,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,BARWON HEADS FIRE STATION CFA,OPERATIONAL,,BARWON HEADS,VICTORIA,3227,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,,,-38.271069069,144.48937968,,,GAVIC423765934,24 SHEEPWASH ROAD,1,3227,BARWON HEADS,174,-38.27262298,144.4891267
97,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,BASS FIRE STATION CFA,OPERATIONAL,,BASS,VICTORIA,3991,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,,,-38.482671806,145.46722811,,,GAVIC419970345,71 HADE AVENUE,1,3991,BASS,7,-38.48272803,145.4672733
98,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",AMBULANCE STATION,MOUNT BAW BAW AMBULANCE STATION,OPERATIONAL,,BAW BAW VILLAGE,VICTORIA,3833,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,,,-37.840439407,146.26516527,,,GAVIC425819124,19 CURRAWONG ROAD,0,3833,BAW BAW VILLAGE,18,-37.840584,146.265259
99,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,BAXTER FIRE STATION CFA,OPERATIONAL,,BAXTER,VICTORIA,3911,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,,,-38.195026814,145.15701226,,,GAVIC421661982,64 BAXTER-TOORADIN ROAD,2,3911,BAXTER,8,-38.19496074,145.15697225
100,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,BAYSWATER FIRE STATION CFA,OPERATIONAL,,BAYSWATER,VICTORIA,3153,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,,,-37.840484305,145.27021501,,CB285,GAVIC424246264,2 SCORESBY ROAD,0,3153,BAYSWATER,68,-37.84001651,145.27071775
101,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",AMBULANCE STATION,EAST SRC AMBULANCE STATION,OPERATIONAL,,BAYSWATER NORTH,VICTORIA,3153,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,,,-37.83182831,145.28501924,,,GAVIC423790207,UNIT 1 640 DORSET ROAD,1,3153,BAYSWATER NORTH,173,-37.83190308,145.28697828
102,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",AMBULANCE STATION,BEACONSFIELD AMBULANCE STATION,OPERATIONAL,,BEACONSFIELD,VICTORIA,3807,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,,,-38.046565831,145.36782563,,,GAVIC414633377,10 WOODS STREET,2,3807,BEACONSFIELD,0,-38.04656611,145.36782555
103,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,BEACONSFIELD FIRE STATION CFA,OPERATIONAL,,BEACONSFIELD,VICTORIA,3807,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,,,-38.047605002,145.367489,,,GAVIC419888302,39-43 WOODS STREET,1,3807,BEACONSFIELD,0,-38.047604,145.367489
104,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,BEACONSFIELD UPPER FIRE STATION CFA,OPERATIONAL,,BEACONSFIELD UPPER,VICTORIA,3808,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,,,-38.0039795,145.41122162,,,GAVIC420519201,30 BEACONSFIELD-EMERALD ROAD,1,3808,BEACONSFIELD UPPER,18,-38.00399901,145.411024
105,EMERGENCY FACILITY,"An emergency management facility from which a particular agency¡¯s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,BEALIBA FIRE STATION CFA,OPERATIONAL,,BEALIBA,VICTORIA,3475,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,,,-36.789812437,143.55100753,,,GAVIC422151560,8 GRANT STREET,1,3475,BEALIBA,6,-36.78984014,143.55095326
